,record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
32838,32839,10,13,2001,19,OT,F,20.0,22.0
32839,32840,10,13,2001,19,PB,F,26.0,30.0
32840,32841,10,13,2001,19,PB,F,26.0,27.0
32841,32842,10,13,2001,19,PP,M,22.0,17.0
32842,32843,10,13,2001,19,PB,M,27.0,44.0
32843,32844,10,13,2001,19,OT,F,20.0,26.0
32844,32845,10,13,2001,19,PP,F,22.0,16.0
32845,32846,10,13,2001,19,PP,M,23.0,20.0
32846,32847,10,13,2001,18,PB,F,26.0,30.0
32847,32848,10,13,2001,18,PP,M,23.0,17.0
32848,32849,10,13,2001,18,PB,F,26.0,30.0
32849,32850,10,13,2001,18,PF,F,15.0,8.0
32850,32851,10,13,2001,18,PB,F,25.0,26.0
32851,32852,10,13,2001,18,PB,F,25.0,26.0
32852,32853,10,13,2001,18,PB,F,25.0,26.0
32853,32854,10,13,2001,17,DM,M,36.0,43.0
32855,32856,10,13,2001,17,PB,F,27.0,31.0
32856,32857,10,13,2001,17,OT,F,20.0,21.0
32857,32858,10,13,2001,17,PB,M,27.0,41.0
32858,32859,10,13,2001,17,DM,F,36.0,45.0
32859,32860,10,13,2001,17,OT,M,20.0,25.0
32861,32862,10,13,2001,17,DM,F,35.0,51.0
32862,32863,10,13,2001,22,PB,F,26.0,26.0
32863,32864,10,13,2001,22,DM,M,36.0,47.0
32864,32865,10,13,2001,22,PP,M,22.0,32.0
32865,32866,10,13,2001,22,PB,M,27.0,41.0
32866,32867,10,13,2001,22,OT,F,20.0,22.0
32867,32868,10,13,2001,22,PB,F,27.0,30.0
32869,32870,10,13,2001,22,PB,F,26.0,30.0
32870,32871,10,13,2001,22,DM,M,37.0,57.0
32871,32872,10,13,2001,22,PB,F,26.0,27.0
32873,32874,10,13,2001,21,PB,F,26.0,30.0
32874,32875,10,13,2001,21,PB,F,25.0,31.0
32875,32876,10,13,2001,21,PB,F,26.0,29.0
32877,32878,10,13,2001,21,PB,F,26.0,26.0
32878,32879,10,13,2001,21,PB,F,26.0,35.0
32879,32880,10,13,2001,21,PB,M,28.0,37.0
32880,32881,10,13,2001,21,PB,M,27.0,32.0
32881,32882,10,13,2001,21,PB,M,27.0,35.0
32882,32883,10,13,2001,21,PB,F,27.0,30.0
32883,32884,10,13,2001,20,PB,F,26.0,29.0
32884,32885,10,13,2001,20,PB,M,26.0,35.0
32885,32886,10,13,2001,20,PE,F,20.0,19.0
32886,32887,10,13,2001,20,PB,F,27.0,35.0
32887,32888,10,13,2001,20,PB,F,27.0,31.0
32888,32889,10,13,2001,20,PB,F,26.0,26.0
32889,32890,10,13,2001,23,PE,F,20.0,20.0
32890,32891,10,13,2001,24,OT,M,20.0,22.0
32891,32892,10,13,2001,24,NL,M,31.0,187.0
32892,32893,10,14,2001,3,OT,M,21.0,23.0
32893,32894,10,14,2001,3,PB,F,27.0,32.0
32894,32895,10,14,2001,3,PE,F,21.0,22.0
32895,32896,10,14,2001,3,PF,M,14.0,7.0
32896,32897,10,14,2001,3,PB,F,25.0,28.0
32897,32898,10,14,2001,3,OT,M,20.0,22.0
32898,32899,10,14,2001,3,OT,F,20.0,22.0
32899,32900,10,14,2001,3,PB,F,27.0,29.0
32900,32901,10,14,2001,3,OT,M,21.0,25.0
32901,32902,10,14,2001,3,PP,F,22.0,15.0
32902,32903,10,14,2001,3,PB,M,27.0,49.0
32903,32904,10,14,2001,3,PI,M,23.0,19.0
32904,32905,10,14,2001,3,PB,M,26.0,35.0
32905,32906,10,14,2001,3,PB,M,28.0,42.0
32906,32907,10,14,2001,3,DO,F,35.0,55.0
32907,32908,10,14,2001,3,PB,F,26.0,34.0
32908,32909,10,14,2001,3,PB,M,26.0,37.0
32909,32910,10,14,2001,4,DM,F,37.0,60.0
32910,32911,10,14,2001,4,PB,F,26.0,30.0
32911,32912,10,14,2001,4,OT,M,22.0,25.0
32912,32913,10,14,2001,4,DM,M,37.0,39.0
32913,32914,10,14,2001,4,DO,M,34.0,37.0
32914,32915,10,14,2001,4,PF,F,15.0,7.0
32915,32916,10,14,2001,4,PF,F,15.0,9.0
32916,32917,10,14,2001,4,DM,M,36.0,53.0
32917,32918,10,14,2001,4,DM,F,36.0,48.0
32918,32919,10,14,2001,4,PB,M,28.0,44.0
32919,32920,10,14,2001,4,DO,F,37.0,50.0
32920,32921,10,14,2001,4,PF,M,16.0,7.0
32921,32922,10,14,2001,4,PP,M,23.0,19.0
32922,32923,10,14,2001,4,PB,F,22.0,23.0
32923,32924,10,14,2001,4,PB,M,29.0,48.0
32924,32925,10,14,2001,4,PF,M,16.0,8.0
32925,32926,10,14,2001,4,PF,F,16.0,8.0
32926,32927,10,14,2001,4,DM,M,34.0,37.0
32927,32928,10,14,2001,6,PB,F,25.0,26.0
32928,32929,10,14,2001,6,PB,M,26.0,31.0
32929,32930,10,14,2001,6,NL,M,32.0,178.0
32930,32931,10,14,2001,6,PB,F,25.0,29.0
32931,32932,10,14,2001,6,PB,F,25.0,27.0
32932,32933,10,14,2001,6,PB,F,26.0,29.0
32933,32934,10,14,2001,6,PB,M,26.0,34.0
32934,32935,10,14,2001,6,PB,F,24.0,26.0
32935,32936,10,14,2001,6,PB,F,26.0,30.0
32936,32937,10,14,2001,6,PP,F,23.0,16.0
32937,32938,10,14,2001,6,PB,M,26.0,32.0
32938,32939,10,14,2001,6,OT,M,20.0,22.0
32939,32940,10,14,2001,6,OT,F,20.0,27.0
32940,32941,10,14,2001,6,PB,F,26.0,34.0
32941,32942,10,14,2001,6,PB,F,26.0,29.0
32942,32943,10,14,2001,11,OT,M,21.0,21.0
32943,32944,10,14,2001,11,OT,F,21.0,28.0
32944,32945,10,14,2001,11,PB,F,27.0,30.0
32945,32946,10,14,2001,11,PB,F,27.0,31.0
32946,32947,10,14,2001,11,PB,M,27.0,31.0
32947,32948,10,14,2001,11,OT,F,21.0,24.0
32948,32949,10,14,2001,11,DM,F,34.0,42.0
32949,32950,10,14,2001,11,DM,M,37.0,59.0
32950,32951,10,14,2001,11,PP,M,22.0,16.0
32951,32952,10,14,2001,11,PP,F,22.0,18.0
32952,32953,10,14,2001,11,PP,M,22.0,20.0
32953,32954,10,14,2001,11,PB,M,27.0,32.0
32954,32955,10,14,2001,11,DM,M,35.0,41.0
32955,32956,10,14,2001,11,DM,F,36.0,50.0
32956,32957,10,14,2001,9,DM,F,35.0,48.0
32957,32958,10,14,2001,9,DM,F,33.0,22.0
32958,32959,10,14,2001,9,DM,F,38.0,38.0
32960,32961,10,14,2001,9,DM,M,38.0,41.0
32961,32962,10,14,2001,9,DM,M,37.0,48.0
32962,32963,10,14,2001,9,DM,F,36.0,41.0
32963,32964,10,14,2001,9,PP,M,23.0,18.0
32964,32965,10,14,2001,9,OT,F,21.0,25.0
32965,32966,10,14,2001,9,OT,M,21.0,22.0
32966,32967,10,14,2001,9,DM,F,36.0,44.0
32967,32968,10,14,2001,9,OT,F,20.0,37.0
32968,32969,10,14,2001,9,DM,M,32.0,22.0
32969,32970,10,14,2001,8,DO,M,35.0,57.0
32970,32971,10,14,2001,8,DO,M,36.0,53.0
32971,32972,10,14,2001,8,DO,F,37.0,59.0
32972,32973,10,14,2001,8,PB,F,26.0,25.0
32973,32974,10,14,2001,8,PP,F,21.0,12.0
32974,32975,10,14,2001,8,DO,F,36.0,34.0
32975,32976,10,14,2001,8,DO,M,38.0,55.0
32976,32977,10,14,2001,8,PB,F,27.0,31.0
32977,32978,10,14,2001,8,OT,M,20.0,26.0
32978,32979,10,14,2001,8,PB,F,26.0,26.0
32979,32980,10,14,2001,8,DO,F,35.0,47.0
32980,32981,10,14,2001,8,PP,M,22.0,15.0
32981,32982,10,14,2001,8,DM,M,36.0,40.0
32982,32983,10,14,2001,8,PB,M,28.0,36.0
32983,32984,10,14,2001,8,PB,F,28.0,33.0
32985,32986,10,14,2001,13,OT,M,20.0,26.0
32986,32987,10,14,2001,13,PB,M,28.0,47.0
32987,32988,10,14,2001,13,PB,F,26.0,28.0
32988,32989,10,14,2001,13,PB,M,26.0,33.0
32989,32990,10,14,2001,13,PF,F,16.0,14.0
32990,32991,10,14,2001,13,PB,M,28.0,33.0
32991,32992,10,14,2001,13,PB,M,28.0,40.0
32992,32993,10,14,2001,13,PB,M,26.0,44.0
32993,32994,10,14,2001,13,OT,F,21.0,19.0
32994,32995,10,14,2001,14,DM,M,36.0,37.0
32995,32996,10,14,2001,14,DM,F,35.0,48.0
32996,32997,10,14,2001,14,DM,M,34.0,36.0
32997,32998,10,14,2001,14,DM,M,36.0,50.0
32999,33000,10,14,2001,14,DM,F,35.0,49.0
33000,33001,10,14,2001,14,DM,F,34.0,45.0
33001,33002,10,14,2001,14,DM,F,35.0,30.0
33002,33003,10,14,2001,14,OT,F,20.0,24.0
33003,33004,10,14,2001,14,NL,M,31.0,174.0
33005,33006,10,14,2001,15,PP,M,22.0,14.0
33006,33007,10,14,2001,15,PP,F,22.0,14.0
33007,33008,10,14,2001,15,OT,M,20.0,14.0
33008,33009,10,14,2001,15,OT,M,20.0,14.0
33009,33010,10,14,2001,15,OT,F,20.0,20.0
33010,33011,10,14,2001,15,PB,F,26.0,28.0
33011,33012,10,14,2001,15,PP,M,22.0,14.0
33012,33013,10,14,2001,15,PB,M,26.0,35.0
33013,33014,10,14,2001,16,OT,M,20.0,23.0
33014,33015,10,14,2001,16,PB,F,27.0,28.0
33015,33016,10,14,2001,16,OT,M,21.0,23.0
33016,33017,10,14,2001,16,OT,F,21.0,24.0
33020,33021,11,17,2001,1,DO,M,37.0,59.0
33021,33022,11,17,2001,1,PB,M,27.0,39.0
33022,33023,11,17,2001,1,PB,F,26.0,31.0
33023,33024,11,17,2001,1,DM,M,37.0,42.0
33024,33025,11,17,2001,1,PP,M,22.0,18.0
33025,33026,11,17,2001,1,DO,F,35.0,33.0
33026,33027,11,17,2001,2,DM,M,36.0,48.0
33027,33028,11,17,2001,2,OT,M,20.0,21.0
33028,33029,11,17,2001,2,SH,M,28.0,65.0
33029,33030,11,17,2001,2,DO,F,35.0,46.0
33030,33031,11,17,2001,2,PB,F,26.0,32.0
33031,33032,11,17,2001,2,PE,F,20.0,21.0
33032,33033,11,17,2001,2,OT,M,20.0,25.0
33033,33034,11,17,2001,2,PP,M,21.0,16.0
33034,33035,11,17,2001,2,DM,F,35.0,47.0
33035,33036,11,17,2001,2,PE,M,19.0,22.0
33036,33037,11,17,2001,2,PB,M,28.0,41.0
33037,33038,11,17,2001,2,PB,F,26.0,35.0
33038,33039,11,17,2001,2,PB,F,27.0,31.0
33039,33040,11,17,2001,2,NL,F,31.0,119.0
33040,33041,11,17,2001,2,NL,F,33.0,213.0
33041,33042,11,17,2001,12,DO,F,36.0,46.0
33042,33043,11,17,2001,12,DO,F,35.0,54.0
33043,33044,11,17,2001,12,DM,F,36.0,45.0
33044,33045,11,17,2001,12,DO,M,35.0,55.0
33045,33046,11,17,2001,12,PE,M,20.0,22.0
33046,33047,11,17,2001,12,OT,F,22.0,20.0
33047,33048,11,17,2001,12,DO,M,37.0,61.0
33048,33049,11,17,2001,12,NL,M,33.0,280.0
33049,33050,11,17,2001,19,PP,M,23.0,19.0
33050,33051,11,17,2001,19,PB,M,27.0,44.0
33051,33052,11,17,2001,19,PB,F,26.0,27.0
33052,33053,11,17,2001,19,OT,M,21.0,21.0
33053,33054,11,17,2001,19,PB,M,28.0,51.0
33054,33055,11,17,2001,19,OT,M,22.0,22.0
33055,33056,11,17,2001,19,PB,F,25.0,29.0
33056,33057,11,17,2001,19,PB,F,26.0,29.0
33057,33058,11,17,2001,19,PE,M,20.0,18.0
33058,33059,11,17,2001,18,PB,F,26.0,30.0
33059,33060,11,17,2001,18,PB,M,28.0,49.0
33060,33061,11,17,2001,18,PB,F,26.0,27.0
33061,33062,11,17,2001,18,PB,F,26.0,25.0
33062,33063,11,17,2001,18,PB,F,25.0,25.0
33063,33064,11,17,2001,18,PB,F,27.0,29.0
33064,33065,11,17,2001,18,PB,M,26.0,30.0
33065,33066,11,17,2001,18,PB,F,26.0,29.0
33067,33068,11,17,2001,17,PB,M,27.0,41.0
33068,33069,11,17,2001,17,DM,F,37.0,48.0
33069,33070,11,17,2001,17,DM,M,36.0,44.0
33070,33071,11,17,2001,17,DM,F,36.0,44.0
33071,33072,11,17,2001,17,DM,M,37.0,50.0
33072,33073,11,17,2001,17,PB,F,27.0,32.0
33073,33074,11,17,2001,17,OT,M,21.0,22.0
33074,33075,11,17,2001,17,NL,F,33.0,158.0
33075,33076,11,17,2001,20,PB,F,26.0,31.0
33077,33078,11,17,2001,20,PB,F,26.0,27.0
33078,33079,11,17,2001,20,PB,M,26.0,30.0
33079,33080,11,17,2001,20,PE,F,20.0,21.0
33080,33081,11,17,2001,20,PE,M,20.0,22.0
33081,33082,11,17,2001,20,PB,F,27.0,36.0
33082,33083,11,17,2001,20,PB,M,26.0,35.0
33083,33084,11,17,2001,20,NL,F,35.0,96.0
33084,33085,11,17,2001,20,NL,F,33.0,186.0
33085,33086,11,17,2001,21,PB,F,27.0,30.0
33087,33088,11,17,2001,21,PB,M,27.0,36.0
33088,33089,11,17,2001,21,PB,F,26.0,29.0
33089,33090,11,17,2001,21,PB,F,25.0,30.0
33090,33091,11,17,2001,21,PB,F,26.0,33.0
33091,33092,11,17,2001,21,PB,F,27.0,29.0
33092,33093,11,17,2001,21,PB,F,26.0,31.0
33093,33094,11,17,2001,21,PB,M,27.0,31.0
33094,33095,11,17,2001,21,PB,M,27.0,34.0
33095,33096,11,17,2001,22,PB,M,27.0,41.0
33096,33097,11,17,2001,22,PB,F,27.0,31.0
33097,33098,11,17,2001,22,DM,M,37.0,50.0
33098,33099,11,17,2001,22,PB,F,26.0,29.0
33099,33100,11,17,2001,22,PB,F,27.0,27.0
33100,33101,11,17,2001,22,OT,F,21.0,22.0
33101,33102,11,17,2001,22,OT,M,20.0,20.0
33102,33103,11,17,2001,7,PB,M,28.0,41.0
33103,33104,11,17,2001,7,PP,F,22.0,20.0
33104,33105,11,17,2001,7,PP,M,23.0,17.0
33105,33106,11,17,2001,7,PE,M,20.0,18.0
33106,33107,11,17,2001,23,RM,F,17.0,9.0
33107,33108,11,17,2001,23,PE,M,20.0,23.0
33110,33111,11,17,2001,24,PE,M,20.0,18.0
33111,33112,11,17,2001,24,OT,F,20.0,23.0
33112,33113,11,17,2001,24,RM,F,16.0,9.0
33113,33114,11,17,2001,24,NL,M,31.0,175.0
33114,33115,11,18,2001,3,PB,F,26.0,29.0
33115,33116,11,18,2001,3,PB,F,27.0,32.0
33116,33117,11,18,2001,3,DM,M,36.0,52.0
33117,33118,11,18,2001,3,PB,M,28.0,47.0
33118,33119,11,18,2001,3,OT,M,20.0,24.0
33119,33120,11,18,2001,3,OT,F,21.0,22.0
33120,33121,11,18,2001,3,PE,F,22.0,24.0
33121,33122,11,18,2001,3,OT,M,21.0,26.0
33122,33123,11,18,2001,3,PF,M,15.0,7.0
33123,33124,11,18,2001,3,PB,M,27.0,37.0
33124,33125,11,18,2001,3,PB,F,25.0,30.0
33125,33126,11,18,2001,3,PB,F,26.0,32.0
33126,33127,11,18,2001,3,PB,F,27.0,34.0
33127,33128,11,18,2001,3,PB,M,27.0,38.0
33128,33129,11,18,2001,3,DM,F,35.0,42.0
33129,33130,11,18,2001,3,PP,F,23.0,15.0
33130,33131,11,18,2001,3,DO,F,35.0,51.0
33131,33132,11,18,2001,4,DM,F,36.0,31.0
33132,33133,11,18,2001,4,DO,M,34.0,39.0
33133,33134,11,18,2001,4,DM,F,37.0,45.0
33134,33135,11,18,2001,4,DO,M,35.0,45.0
33135,33136,11,18,2001,4,PB,M,28.0,52.0
33136,33137,11,18,2001,4,PB,F,26.0,24.0
33138,33139,11,18,2001,4,DO,F,35.0,36.0
33139,33140,11,18,2001,4,DM,M,35.0,40.0
33140,33141,11,18,2001,4,DM,F,35.0,30.0
33141,33142,11,18,2001,4,DM,M,36.0,43.0
33143,33144,11,18,2001,4,DM,M,35.0,48.0
33144,33145,11,18,2001,4,DM,F,35.0,49.0
33145,33146,11,18,2001,5,PE,M,20.0,18.0
33146,33147,11,18,2001,6,PB,F,25.0,30.0
33147,33148,11,18,2001,6,PB,M,25.0,26.0
33148,33149,11,18,2001,6,PB,F,25.0,26.0
33150,33151,11,18,2001,6,PB,M,26.0,34.0
33151,33152,11,18,2001,6,PB,F,26.0,31.0
33152,33153,11,18,2001,6,PB,F,25.0,35.0
33153,33154,11,18,2001,6,OT,F,20.0,27.0
33155,33156,11,18,2001,6,PB,M,26.0,33.0
33157,33158,11,18,2001,11,OT,M,21.0,22.0
33158,33159,11,18,2001,11,PB,M,28.0,32.0
33159,33160,11,18,2001,11,OT,F,21.0,24.0
33160,33161,11,18,2001,11,DM,F,34.0,44.0
33161,33162,11,18,2001,11,DO,F,35.0,42.0
33162,33163,11,18,2001,11,DO,M,37.0,51.0
33163,33164,11,18,2001,11,PB,F,27.0,29.0
33164,33165,11,18,2001,11,DM,M,36.0,35.0
33165,33166,11,18,2001,11,DM,M,36.0,59.0
33166,33167,11,18,2001,11,PB,M,27.0,32.0
33167,33168,11,18,2001,11,PB,F,27.0,27.0
33169,33170,11,18,2001,11,DM,M,37.0,43.0
33170,33171,11,18,2001,9,OT,M,21.0,23.0
33171,33172,11,18,2001,9,OT,M,21.0,19.0
33172,33173,11,18,2001,9,DM,F,36.0,43.0
33173,33174,11,18,2001,9,DM,F,35.0,38.0
33174,33175,11,18,2001,9,DM,F,36.0,48.0
33175,33176,11,18,2001,9,OT,M,20.0,20.0
33176,33177,11,18,2001,9,DM,M,38.0,46.0
33177,33178,11,18,2001,9,DM,F,35.0,45.0
33178,33179,11,18,2001,8,PB,F,27.0,33.0
33179,33180,11,18,2001,8,OT,F,20.0,23.0
33180,33181,11,18,2001,8,OT,M,21.0,23.0
33181,33182,11,18,2001,8,PB,F,27.0,31.0
33183,33184,11,18,2001,8,PB,F,26.0,26.0
33184,33185,11,18,2001,8,DO,M,35.0,52.0
33185,33186,11,18,2001,8,DO,M,37.0,54.0
33186,33187,11,18,2001,8,DM,M,36.0,38.0
33188,33189,11,18,2001,8,DO,F,36.0,42.0
33189,33190,11,18,2001,8,DO,M,35.0,58.0
33190,33191,11,18,2001,8,PB,F,26.0,27.0
33191,33192,11,18,2001,13,OT,M,22.0,23.0
33193,33194,11,18,2001,13,PE,M,20.0,20.0
33194,33195,11,18,2001,13,PB,M,27.0,31.0
33195,33196,11,18,2001,13,PB,M,27.0,34.0
33196,33197,11,18,2001,13,PB,M,27.0,48.0
33197,33198,11,18,2001,13,OT,F,20.0,20.0
33198,33199,11,18,2001,13,PB,M,27.0,50.0
33199,33200,11,18,2001,13,OT,F,21.0,18.0
33200,33201,11,18,2001,13,PB,F,26.0,27.0
33201,33202,11,18,2001,14,DM,F,36.0,36.0
33203,33204,11,18,2001,14,DM,F,34.0,45.0
33204,33205,11,18,2001,14,OT,F,20.0,23.0
33205,33206,11,18,2001,14,DM,F,35.0,45.0
33206,33207,11,18,2001,14,DM,M,35.0,41.0
33208,33209,11,18,2001,15,OT,F,20.0,19.0
33209,33210,11,18,2001,15,PB,M,27.0,38.0
33211,33212,11,18,2001,15,PB,F,26.0,29.0
33212,33213,11,18,2001,16,DM,M,36.0,55.0
33213,33214,11,18,2001,16,OT,F,21.0,18.0
33214,33215,11,18,2001,16,OT,M,21.0,25.0
33215,33216,11,18,2001,16,PB,M,27.0,30.0
33216,33217,11,18,2001,16,DO,F,34.0,46.0
33217,33218,11,18,2001,16,PB,F,26.0,23.0
33219,33220,12,15,2001,1,PB,M,28.0,40.0
33220,33221,12,15,2001,1,DO,M,36.0,59.0
33221,33222,12,15,2001,1,DO,M,34.0,46.0
33222,33223,12,15,2001,1,DM,M,36.0,44.0
33223,33224,12,15,2001,1,DO,M,35.0,41.0
33224,33225,12,15,2001,1,NL,M,34.0,231.0
33225,33226,12,15,2001,2,PP,M,21.0,17.0
33226,33227,12,15,2001,2,OT,M,20.0,23.0
33227,33228,12,15,2001,2,PE,F,20.0,20.0
33228,33229,12,15,2001,2,OT,M,20.0,23.0
33229,33230,12,15,2001,2,DO,M,35.0,45.0
33230,33231,12,15,2001,2,PE,M,20.0,22.0
33231,33232,12,15,2001,2,DM,F,36.0,45.0
33232,33233,12,15,2001,2,DO,M,36.0,52.0
33233,33234,12,15,2001,2,DM,M,37.0,48.0
33234,33235,12,15,2001,2,PB,M,28.0,43.0
33235,33236,12,15,2001,2,PB,F,27.0,34.0
33236,33237,12,15,2001,2,NL,F,33.0,126.0
33237,33238,12,15,2001,2,NL,F,32.0,198.0
33238,33239,12,15,2001,12,DM,M,36.0,39.0
33239,33240,12,15,2001,12,DO,F,37.0,52.0
33240,33241,12,15,2001,12,DO,M,36.0,60.0
33241,33242,12,15,2001,12,DM,F,36.0,46.0
33242,33243,12,15,2001,12,DO,M,36.0,55.0
33243,33244,12,15,2001,19,PB,M,28.0,51.0
33244,33245,12,15,2001,19,PB,F,26.0,30.0
33245,33246,12,15,2001,19,OT,F,20.0,22.0
33246,33247,12,15,2001,19,PB,M,27.0,43.0
33247,33248,12,15,2001,19,PB,F,27.0,27.0
33248,33249,12,15,2001,19,PE,F,20.0,14.0
33249,33250,12,15,2001,19,OT,F,20.0,21.0
33250,33251,12,15,2001,19,PB,F,26.0,29.0
33251,33252,12,15,2001,19,PB,F,27.0,29.0
33252,33253,12,15,2001,19,OT,M,20.0,24.0
33253,33254,12,15,2001,18,PB,M,28.0,50.0
33254,33255,12,15,2001,18,PB,F,26.0,31.0
33255,33256,12,15,2001,18,SH,M,27.0,50.0
33256,33257,12,15,2001,18,PB,F,26.0,25.0
33257,33258,12,15,2001,18,RM,M,11.0,16.0
33258,33259,12,15,2001,18,RM,F,16.0,12.0
33259,33260,12,15,2001,18,PB,M,26.0,32.0
33260,33261,12,15,2001,18,PB,F,25.0,26.0
33261,33262,12,15,2001,18,PB,F,26.0,28.0
33262,33263,12,15,2001,18,PB,F,26.0,29.0
33263,33264,12,15,2001,17,DM,F,34.0,46.0
33264,33265,12,15,2001,17,DM,M,36.0,51.0
33265,33266,12,15,2001,17,OT,M,20.0,22.0
33266,33267,12,15,2001,17,OT,F,20.0,19.0
33267,33268,12,15,2001,17,DM,F,36.0,46.0
33268,33269,12,15,2001,17,DM,M,36.0,43.0
33269,33270,12,15,2001,17,PB,M,27.0,45.0
33270,33271,12,15,2001,17,PB,F,27.0,32.0
33271,33272,12,15,2001,17,NL,F,32.0,156.0
33272,33273,12,15,2001,22,PB,M,27.0,43.0
33273,33274,12,15,2001,22,OT,F,21.0,24.0
33275,33276,12,15,2001,22,DM,M,37.0,51.0
33276,33277,12,15,2001,22,OT,M,20.0,22.0
33277,33278,12,15,2001,22,PB,F,26.0,32.0
33278,33279,12,15,2001,22,PP,M,21.0,14.0
33279,33280,12,15,2001,22,PB,F,26.0,30.0
33280,33281,12,15,2001,21,PB,M,27.0,35.0
33281,33282,12,15,2001,21,PB,F,26.0,30.0
33282,33283,12,15,2001,21,PB,F,27.0,30.0
33283,33284,12,15,2001,21,PB,F,25.0,27.0
33284,33285,12,15,2001,21,PB,M,27.0,35.0
33285,33286,12,15,2001,21,PB,F,26.0,29.0
33286,33287,12,15,2001,21,PB,F,26.0,29.0
33287,33288,12,15,2001,21,PB,F,26.0,30.0
33288,33289,12,15,2001,21,PB,M,27.0,31.0
33289,33290,12,15,2001,23,RM,M,16.0,9.0
33290,33291,12,15,2001,23,PE,M,20.0,18.0
33291,33292,12,15,2001,23,RM,F,16.0,8.0
33292,33293,12,15,2001,20,PE,F,20.0,22.0
33293,33294,12,15,2001,20,SH,M,25.0,43.0
33294,33295,12,15,2001,20,PB,F,27.0,33.0
33295,33296,12,15,2001,20,PB,M,25.0,35.0
33296,33297,12,15,2001,20,RM,M,16.0,11.0
33297,33298,12,15,2001,20,RM,F,16.0,8.0
33298,33299,12,15,2001,20,PB,F,25.0,28.0
33299,33300,12,15,2001,20,PB,F,26.0,30.0
33300,33301,12,15,2001,20,PB,F,27.0,31.0
33301,33302,12,15,2001,24,PE,M,20.0,24.0
33302,33303,12,15,2001,24,PE,M,20.0,23.0
33303,33304,12,15,2001,24,RM,M,16.0,10.0
33304,33305,12,15,2001,7,PB,M,29.0,44.0
33305,33306,12,15,2001,7,OT,M,19.0,21.0
33306,33307,12,15,2001,7,OT,M,20.0,19.0
33307,33308,12,15,2001,7,PP,M,24.0,16.0
