,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
5125,5126,12,31,1981,14,DS,M,49.0,110.0
5126,5127,12,31,1981,24,NL,M,34.0,157.0
5127,5128,12,31,1981,12,DM,M,35.0,26.0
5128,5129,12,31,1981,24,DO,M,36.0,38.0
5129,5130,12,31,1981,24,PE,F,22.0,23.0
5130,5131,12,31,1981,12,DM,M,38.0,49.0
5131,5132,12,31,1981,13,PF,F,15.0,7.0
5132,5133,12,31,1981,24,PE,F,21.0,23.0
5133,5134,12,31,1981,11,NL,M,33.0,180.0
5134,5135,12,31,1981,24,DM,M,37.0,45.0
5135,5136,12,31,1981,14,PF,M,17.0,7.0
5136,5137,12,31,1981,14,OL,M,23.0,38.0
5137,5138,12,31,1981,24,DM,M,33.0,25.0
5138,5139,12,31,1981,10,PE,M,21.0,21.0
5139,5140,12,31,1981,8,DS,M,49.0,135.0
5140,5141,12,31,1981,9,DM,F,33.0,34.0
5141,5142,12,31,1981,11,RM,F,17.0,14.0
5142,5143,12,31,1981,9,DS,F,50.0,140.0
5143,5144,12,31,1981,8,DS,M,53.0,140.0
5144,5145,12,31,1981,12,DM,M,36.0,46.0
5145,5146,12,31,1981,12,DM,F,37.0,43.0
5146,5147,12,31,1981,11,OT,M,22.0,27.0
5147,5148,12,31,1981,13,PE,M,19.0,21.0
5148,5149,12,31,1981,11,DM,M,36.0,45.0
5149,5150,12,31,1981,12,DM,M,38.0,50.0
5150,5151,12,31,1981,8,DO,M,34.0,49.0
5151,5152,12,31,1981,11,OT,M,21.0,23.0
5152,5153,12,31,1981,12,DO,F,36.0,38.0
5153,5154,12,31,1981,13,DS,F,51.0,153.0
5154,5155,12,31,1981,14,DM,F,34.0,44.0
5155,5156,12,31,1981,11,DM,F,37.0,47.0
5156,5157,12,31,1981,13,DM,M,36.0,45.0
